C,N,O,H,S,F,Cl,NumAtoms,AtomIsInRing,AtomIsAromatic,NumBonds,BondIsConjugated,BondIsAromatic,NumRotatableBonds,fr_C_O_noCOO,fr_Al_COO,fr_Ar_COO,fr_Al_OH,fr_Ar_OH,fr_NH2,fr_SH,fr_sulfide,fr_alkyl_halide,ExactMolWt,FpDensityMorgan3,MolLogP,MolMR,FractionCSP3,has_CN(C)C,has_CNC,has_C=NC,has_Thiophene,has_Pyrrole,has_Benzimidazole,has_Benzothiophene,has_Naphthalene,has_Biphenyl,has_Triphenylamine,dipole,homo,lumo,gap,energy,a,b,c,PCE,Jsc,Voc,FF,MolFormular,SMILES
65.0,0.0,0.0,40.0,0.0,0.0,0.0,105.0,65.0,64.0,118.0,74.0,68.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.3130012800009,0.7076923076923077,17.310899999999993,274.5079999999999,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.5245600466,-5.53621,-1.4502,4.08601,-67966.51906170815,0.00359717269423826,0.001531914261282627,0.00129302175554495,8.09776153846153,16.60798076923077,0.7218069628179143,0.6755026905801205,C65H40,[H]c1c([H])c2c(c([H])c1-c1c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c13)C1(c3c([H])c(-c4c([H])c([H])c([H])c5c([H])c([H])c([H])c([H])c45)c([H])c([H])c3-2)c2c([H])c(-c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)c([H])c([H])c2-c2c([H])c([H])c(-c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)c([H])c21
54.0,0.0,0.0,36.0,0.0,0.0,0.0,90.0,54.0,54.0,99.0,63.0,57.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.2817011520007,0.7407407407407407,15.148199999999983,231.57599999999965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0629395568,-5.73778,-1.35036,4.38742,-56509.57650708227,0.002088245601697786,0.00155893759156179,0.000904587908568286,7.564630769230761,15.649038461538462,0.7151387521362176,0.6759425170683063,C54H36,[H]c1c([H])c(-c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c([H])c([H])c1-c1c([H])c(-c2c([H])c([H])c(-c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)c([H])c2[H])c([H])c(-c2c([H])c([H])c(-c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)c([H])c2[H])c1[H]
75.0,7.0,0.0,51.0,0.0,0.0,0.0,133.0,81.0,81.0,147.0,96.0,84.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.4205946320012,0.6829268292682927,19.175100000000008,337.6250000000004,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,4.2040448958,-5.27269,-1.75232,3.52037,-88916.49667214323,0.003930942456530925,0.0004260302344074442,0.0004162171780989462,12.154361538461533,18.702596153846155,0.8525817904709119,0.7622443284145063,C75H51N7,[H]c1c([H])c([H])c(-n2c(-c3c([H])c([H])c(-c4c([H])c([H])c(N(c5c([H])c([H])c(-c6c([H])c([H])c(-c7nc8c([H])c([H])c([H])c([H])c8n7-c7c([H])c([H])c([H])c([H])c7[H])c([H])c6[H])c([H])c5[H])c5c([H])c([H])c(-c6c([H])c([H])c(-c7nc8c([H])c([H])c([H])c([H])c8n7-c7c([H])c([H])c([H])c([H])c7[H])c([H])c6[H])c([H])c5[H])c([H])c4[H])c([H])c3[H])nc3c([H])c([H])c([H])c([H])c32)c([H])c1[H]
63.0,6.0,0.0,42.0,0.0,0.0,0.0,111.0,69.0,69.0,123.0,81.0,72.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.3470953440009,0.7391304347826086,15.705299999999976,282.94199999999995,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.381524361,-5.78132,-1.5326,4.24872,-74856.13969353176,0.001206262413584313,0.001194032164650578,0.0006094922063456291,7.094199999999992,15.494038461538462,0.7073830055582437,0.6472680591053853,C63H42N6,[H]c1c([H])c([H])c(-n2c(-c3c([H])c([H])c(-c4c([H])c(-c5c([H])c([H])c(-c6nc7c([H])c([H])c([H])c([H])c7n6-c6c([H])c([H])c([H])c([H])c6[H])c([H])c5[H])c([H])c(-c5c([H])c([H])c(-c6nc7c([H])c([H])c([H])c([H])c7n6-c6c([H])c([H])c([H])c([H])c6[H])c([H])c5[H])c4[H])c([H])c3[H])nc3c([H])c([H])c([H])c([H])c32)c([H])c1[H]
101.0,8.0,0.0,64.0,0.0,0.0,0.0,173.0,109.0,108.0,194.0,126.0,112.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.5253940480013,0.5871559633027523,24.721700000000038,444.7400000000007,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.8105510111,-5.48498,-1.89712,3.58786,-117542.8381829806,0.002617400290824818,0.0003302850007417592,0.000328571876910709,8.10769999999999,17.426826923076923,0.6816555461131346,0.6825184252379143,C101H64N8,[H]c1c([H])c([H])c(-n2c(-c3c([H])c([H])c(-c4c([H])c([H])c5c(c4[H])C4(c6c([H])c(-c7c([H])c([H])c(-c8nc9c([H])c([H])c([H])c([H])c9n8-c8c([H])c([H])c([H])c([H])c8[H])c([H])c7[H])c([H])c([H])c6-5)c5c([H])c(-c6c([H])c([H])c(-c7nc8c([H])c([H])c([H])c([H])c8n7-c7c([H])c([H])c([H])c([H])c7[H])c([H])c6[H])c([H])c([H])c5-c5c([H])c([H])c(-c6c([H])c([H])c(-c7nc8c([H])c([H])c([H])c([H])c8n7-c7c([H])c([H])c([H])c([H])c7[H])c([H])c6[H])c([H])c54)c([H])c3[H])nc3c([H])c([H])c([H])c([H])c32)c([H])c1[H]
81.0,6.0,0.0,54.0,0.0,0.0,0.0,141.0,87.0,87.0,156.0,102.0,90.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.440995728001,0.5977011494252874,20.70630000000002,359.2500000000003,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,1.7132278049,-5.72393,-1.56715,4.15678,-93692.70030369623,0.0005193776427315736,0.000513995044560454,0.0002629883270754452,7.543846153846146,15.116153846153846,0.7668929676302785,0.6507538772000355,C81H54N6,[H]c1c([H])c([H])c(-n2c(-c3c([H])c([H])c(-c4c([H])c([H])c(-c5c([H])c(-c6c([H])c([H])c(-c7c([H])c([H])c(-c8nc9c([H])c([H])c([H])c([H])c9n8-c8c([H])c([H])c([H])c([H])c8[H])c([H])c7[H])c([H])c6[H])c([H])c(-c6c([H])c([H])c(-c7c([H])c([H])c(-c8nc9c([H])c([H])c([H])c([H])c9n8-c8c([H])c([H])c([H])c([H])c8[H])c([H])c7[H])c([H])c6[H])c5[H])c([H])c4[H])c([H])c3[H])nc3c([H])c([H])c([H])c([H])c32)c([H])c1[H]
90.0,1.0,0.0,57.0,0.0,0.0,0.0,148.0,90.0,90.0,165.0,108.0,99.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1151.4491008240013,0.5164835164835165,25.53720000000003,391.2950000000004,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,1.6810501932,-5.02373,-1.42514,3.59859,-95622.18480693627,0.002601147764951147,0.0004120299800656504,0.0003674056419422104,10.26155769230768,18.60298076923077,0.7417430252275974,0.7436648982261492,C90H57N,[H]c1c([H])c(-c2c([H])c([H])c(N(c3c([H])c([H])c(-c4c([H])c([H])c([H])c(-c5c([H])c([H])c6c7c([H])c([H])c([H])c([H])c7c7c([H])c([H])c([H])c([H])c7c6c5[H])c4[H])c([H])c3[H])c3c([H])c([H])c(-c4c([H])c([H])c([H])c(-c5c([H])c([H])c6c7c([H])c([H])c([H])c([H])c7c7c([H])c([H])c([H])c([H])c7c6c5[H])c4[H])c([H])c3[H])c([H])c2[H])c([H])c(-c2c([H])c([H])c3c4c([H])c([H])c([H])c([H])c4c4c([H])c([H])c([H])c([H])c4c3c2[H])c1[H]
78.0,0.0,0.0,48.0,0.0,0.0,0.0,126.0,78.0,78.0,141.0,93.0,87.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.3756015360011,0.48717948717948717,22.06740000000002,336.6120000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,1.2681561185,-5.54709,-1.33978,4.20731,-81559.46662318804,0.002545897910325519,0.001779377870223191,0.001623765080127148,11.27526153846153,19.356634615384618,0.7927912394561732,0.7347471832598043,C78H48,[H]c1c([H])c(-c2c([H])c(-c3c([H])c([H])c([H])c(-c4c([H])c([H])c5c6c([H])c([H])c([H])c([H])c6c6c([H])c([H])c([H])c([H])c6c5c4[H])c3[H])c([H])c(-c3c([H])c([H])c([H])c(-c4c([H])c([H])c5c6c([H])c([H])c([H])c([H])c6c6c([H])c([H])c([H])c([H])c6c5c4[H])c3[H])c2[H])c([H])c(-c2c([H])c([H])c3c4c([H])c([H])c([H])c([H])c4c4c([H])c([H])c([H])c([H])c4c3c2[H])c1[H]
121.0,0.0,0.0,72.0,0.0,0.0,0.0,193.0,121.0,120.0,218.0,142.0,132.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1524.5634023040018,0.4132231404958678,33.20450000000004,516.3000000000012,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.003140011,-5.50923,-1.44592,4.06331,-126483.1281703646,0.002045714248465493,0.0003322601283240778,0.0003310808253755215,7.77996153846153,15.12923076923077,0.7827802436724588,0.6569324978720315,C121H72,[H]c1c([H])c(-c2c([H])c([H])c3c(c2[H])C2(c4c([H])c(-c5c([H])c([H])c([H])c(-c6c([H])c([H])c7c8c([H])c([H])c([H])c([H])c8c8c([H])c([H])c([H])c([H])c8c7c6[H])c5[H])c([H])c([H])c4-3)c3c([H])c(-c4c([H])c([H])c([H])c(-c5c([H])c([H])c6c7c([H])c([H])c([H])c([H])c7c7c([H])c([H])c([H])c([H])c7c6c5[H])c4[H])c([H])c([H])c3-c3c([H])c([H])c(-c4c([H])c([H])c([H])c(-c5c([H])c([H])c6c7c([H])c([H])c([H])c([H])c7c7c([H])c([H])c([H])c([H])c7c6c5[H])c4[H])c([H])c32)c([H])c(-c2c([H])c([H])c3c4c([H])c([H])c([H])c([H])c4c4c([H])c([H])c([H])c([H])c4c3c2[H])c1[H]
96.0,0.0,0.0,60.0,0.0,0.0,0.0,156.0,96.0,96.0,174.0,114.0,105.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.4695019200014,0.4375,27.06840000000004,412.9200000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.557749866,-5.46735,-1.40484,4.06251,-100396.9997996093,0.002168547532733627,0.0003367890977027911,0.0002992558397739702,6.928096153846147,13.38346153846154,0.7836764332702176,0.6605545136771773,C96H60,[H]c1c([H])c(-c2c([H])c([H])c(-c3c([H])c(-c4c([H])c([H])c(-c5c([H])c([H])c([H])c(-c6c([H])c([H])c7c8c([H])c([H])c([H])c([H])c8c8c([H])c([H])c([H])c([H])c8c7c6[H])c5[H])c([H])c4[H])c([H])c(-c4c([H])c([H])c(-c5c([H])c([H])c([H])c(-c6c([H])c([H])c7c8c([H])c([H])c([H])c([H])c8c8c([H])c([H])c([H])c([H])c8c7c6[H])c5[H])c([H])c4[H])c3[H])c([H])c2[H])c([H])c(-c2c([H])c([H])c3c4c([H])c([H])c([H])c([H])c4c4c([H])c([H])c([H])c([H])c4c3c2[H])c1[H]
72.0,4.0,0.0,54.0,0.0,0.0,0.0,130.0,72.0,72.0,141.0,87.0,72.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.4348477280012,0.35526315789473684,20.566800000000015,321.4820000000003,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0161681172,-4.6503,-1.03807,3.612229999999999,-81393.91462464044,0.0007694627416916758,0.0007667717151926432,0.0003983576596889093,12.652975999999995,17.350333333333335,0.9780512924744464,0.7456297541778804,C72H54N4,[H]c1c([H])c([H])c(N(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c(-c3c([H])c([H])c(N(c4c([H])c([H])c(-c5c([H])c([H])c(N(c6c([H])c([H])c([H])c([H])c6[H])c6c([H])c([H])c([H])c([H])c6[H])c([H])c5[H])c([H])c4[H])c4c([H])c([H])c(-c5c([H])c([H])c(N(c6c([H])c([H])c([H])c([H])c6[H])c6c([H])c([H])c([H])c([H])c6[H])c([H])c5[H])c([H])c4[H])c([H])c3[H])c([H])c2[H])c([H])c1[H]
60.0,3.0,0.0,45.0,0.0,0.0,0.0,108.0,60.0,60.0,117.0,72.0,60.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.3613484400009,0.5079365079365079,17.096999999999984,266.79899999999975,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0219925638,-4.97049,-0.98666,3.98383,-67332.31888993947,0.001426620041251988,0.001423319065795368,0.000723359028865569,14.211539999999994,18.769,1.0039247555896236,0.7542213881148225,C60H45N3,[H]c1c([H])c([H])c(N(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c(-c3c([H])c(-c4c([H])c([H])c(N(c5c([H])c([H])c([H])c([H])c5[H])c5c([H])c([H])c([H])c([H])c5[H])c([H])c4[H])c([H])c(-c4c([H])c([H])c(N(c5c([H])c([H])c([H])c([H])c5[H])c5c([H])c([H])c([H])c([H])c5[H])c([H])c4[H])c3[H])c([H])c2[H])c([H])c1[H]
97.0,4.0,0.0,68.0,0.0,0.0,0.0,169.0,97.0,96.0,186.0,114.0,96.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.5443981760013,0.44554455445544555,26.577300000000047,423.2160000000009,0.010309278350515464,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.3839993594,-4.8097,-1.48535,3.32435,-107510.9792259282,0.002741113674677403,0.0004059279244420187,0.0004024997859353057,10.285701999999995,14.166883333333336,0.982431683483908,0.7390218180352649,C97H68N4,[H]c1c([H])c([H])c(N(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c(-c3c([H])c([H])c4c(c3[H])C3(c5c([H])c(-c6c([H])c([H])c(N(c7c([H])c([H])c([H])c([H])c7[H])c7c([H])c([H])c([H])c([H])c7[H])c([H])c6[H])c([H])c([H])c5-4)c4c([H])c(-c5c([H])c([H])c(N(c6c([H])c([H])c([H])c([H])c6[H])c6c([H])c([H])c([H])c([H])c6[H])c([H])c5[H])c([H])c([H])c4-c4c([H])c([H])c(-c5c([H])c([H])c(N(c6c([H])c([H])c([H])c([H])c6[H])c6c([H])c([H])c([H])c([H])c6[H])c([H])c5[H])c([H])c43)c([H])c2[H])c([H])c1[H]
78.0,3.0,0.0,57.0,0.0,0.0,0.0,138.0,78.0,78.0,150.0,93.0,78.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.455248824001,0.41975308641975306,22.09800000000002,343.1070000000004,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0317489706,-4.99151,-1.19696,3.79455,-86168.89081454383,0.0005877054838147924,0.0005860559597902358,0.0003019509546990604,13.759339999999996,18.342166666666667,0.9851939963917896,0.7614216310066139,C78H57N3,[H]c1c([H])c([H])c(N(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c(-c3c([H])c([H])c(-c4c([H])c(-c5c([H])c([H])c(-c6c([H])c([H])c(N(c7c([H])c([H])c([H])c([H])c7[H])c7c([H])c([H])c([H])c([H])c7[H])c([H])c6[H])c([H])c5[H])c([H])c(-c5c([H])c([H])c(-c6c([H])c([H])c(N(c7c([H])c([H])c([H])c([H])c7[H])c7c([H])c([H])c([H])c([H])c7[H])c([H])c6[H])c([H])c5[H])c4[H])c([H])c3[H])c([H])c2[H])c([H])c1[H]
72.0,1.0,0.0,51.0,0.0,0.0,0.0,124.0,72.0,72.0,135.0,84.0,72.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.4021506320012,0.4383561643835616,20.159400000000016,310.0490000000002,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0187800307,-4.99003,-1.12659,3.86344,-76882.28981670046,0.001035401934264086,0.001032650962346073,0.00052342343853607,1.269119230769229,3.826778846153846,0.5419412191581997,0.6119513206630561,C72H51N,[H]c1c([H])c([H])c(-c2c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c([H])c(-c3c([H])c([H])c(N(c4c([H])c([H])c(-c5c([H])c(-c6c([H])c([H])c([H])c([H])c6[H])c([H])c(-c6c([H])c([H])c([H])c([H])c6[H])c5[H])c([H])c4[H])c4c([H])c([H])c(-c5c([H])c(-c6c([H])c([H])c([H])c([H])c6[H])c([H])c(-c6c([H])c([H])c([H])c([H])c6[H])c5[H])c([H])c4[H])c([H])c3[H])c2[H])c([H])c1[H]
60.0,0.0,0.0,42.0,0.0,0.0,0.0,102.0,60.0,60.0,111.0,69.0,60.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.3286513440008,0.35,16.68959999999998,255.36599999999953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0297918108,-6.09157,-1.1595,4.93207,-62820.66884387436,0.001915290824579702,0.001853592231355535,0.00108828417864629,7.440969230769221,17.99105769230769,0.6139430978728448,0.6736660964636627,C60H42,[H]c1c([H])c([H])c(-c2c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c([H])c(-c3c([H])c(-c4c([H])c(-c5c([H])c([H])c([H])c([H])c5[H])c([H])c(-c5c([H])c([H])c([H])c([H])c5[H])c4[H])c([H])c(-c4c([H])c(-c5c([H])c([H])c([H])c([H])c5[H])c([H])c(-c5c([H])c([H])c([H])c([H])c5[H])c4[H])c3[H])c2[H])c([H])c1[H]
97.0,0.0,0.0,64.0,0.0,0.0,0.0,161.0,97.0,96.0,178.0,110.0,96.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228.5008020480016,0.4020618556701031,26.034100000000052,407.9720000000009,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.001712282,-5.52569,-1.64087,3.88482,-101495.4181273624,0.001707487341245027,0.0005583209404866478,0.000540021461238487,3.52107038461538,9.64346153846154,0.5523988466347415,0.6609810226308206,C97H64,[H]c1c([H])c([H])c(-c2c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c([H])c(-c3c([H])c([H])c4c(c3[H])C3(c5c([H])c(-c6c([H])c(-c7c([H])c([H])c([H])c([H])c7[H])c([H])c(-c7c([H])c([H])c([H])c([H])c7[H])c6[H])c([H])c([H])c5-4)c4c([H])c(-c5c([H])c(-c6c([H])c([H])c([H])c([H])c6[H])c([H])c(-c6c([H])c([H])c([H])c([H])c6[H])c5[H])c([H])c([H])c4-c4c([H])c([H])c(-c5c([H])c(-c6c([H])c([H])c([H])c([H])c6[H])c([H])c(-c6c([H])c([H])c([H])c([H])c6[H])c5[H])c([H])c43)c2[H])c([H])c1[H]
78.0,0.0,0.0,54.0,0.0,0.0,0.0,132.0,78.0,78.0,144.0,90.0,78.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.4225517280012,0.2948717948717949,21.69060000000003,331.6740000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0316413539,-5.91275,-1.28937,4.62338,-81657.2448831396,0.0007715782144189377,0.0007667371567711431,0.0003883601204045772,7.153615384615375,16.78451923076923,0.6149525787817327,0.6930667332140056,C78H54,[H]c1c([H])c([H])c(-c2c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c([H])c(-c3c([H])c([H])c(-c4c([H])c(-c5c([H])c([H])c(-c6c([H])c(-c7c([H])c([H])c([H])c([H])c7[H])c([H])c(-c7c([H])c([H])c([H])c([H])c7[H])c6[H])c([H])c5[H])c([H])c(-c5c([H])c([H])c(-c6c([H])c(-c7c([H])c([H])c([H])c([H])c7[H])c([H])c(-c7c([H])c([H])c([H])c([H])c7[H])c6[H])c([H])c5[H])c4[H])c([H])c3[H])c2[H])c([H])c1[H]
31.0,3.0,0.0,23.0,2.0,0.0,0.0,59.0,28.0,28.0,63.0,37.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.13333973600055,1.5,9.28202,151.3919999999999,0.0967741935483871,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2191529951,-5.40581,-2.23397,3.17184,-58602.06451505583,0.00871171448966505,0.002641876980439708,0.002127056046572977,20.641695,23.61625,1.07370381233332,0.814047831887953,C31H23N3S2,[H]c1c(C#N)sc(-c2c([H])c([H])c(N(c3c([H])c([H])c(-c4sc(C#N)c([H])c4[H])c([H])c3[H])c3c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])c([H])c2[H])c1[H]
32.0,3.0,0.0,25.0,2.0,0.0,0.0,62.0,28.0,28.0,66.0,37.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.1489898000005,1.3783783783783783,9.654259999999994,155.88099999999983,0.125,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7525671037,-5.34138,-2.26002,3.08136,-59669.99545075525,0.00533881753614683,0.002743898597815003,0.00186436730880643,20.82075,23.633875,1.07380875823598,0.82041670260357,C32H25N3S2,[H]c1c(C#N)sc(-c2c([H])c([H])c(N(c3c([H])c([H])c(-c4sc(C#N)c([H])c4[H])c([H])c3[H])c3c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])c([H])c2[H])c1[H]
28.0,3.0,0.0,17.0,2.0,0.0,0.0,50.0,28.0,28.0,54.0,37.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0863895440004,1.3636363636363635,8.356760000000001,137.18099999999995,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0401115796,-5.41723,-2.29011,3.12712,-55397.21999248647,0.01170689993212011,0.002780579128058895,0.002306264212778273,20.989915,23.680125,1.07858271907674,0.821813424970907,C28H17N3S2,[H]c1c(C#N)sc(-c2c([H])c([H])c(N(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c(-c4sc(C#N)c([H])c4[H])c([H])c3[H])c([H])c2[H])c1[H]
36.0,1.0,6.0,27.0,3.0,0.0,0.0,73.0,45.0,33.0,81.0,45.0,33.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.1000505840007,1.0217391304347827,9.655499999999996,184.03399999999982,0.16666666666666666,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6937440185,-4.45795,-1.09997,3.35798,-83965.28929189847,0.002381708642127119,0.002377436153995822,0.001249903097845782,17.2994,22.216125,0.947217799573576,0.82207772330792,C36H27NO6S3,[H]c1sc(-c2c([H])c([H])c(N(c3c([H])c([H])c(-c4sc([H])c5c4OC([H])([H])C([H])([H])O5)c([H])c3[H])c3c([H])c([H])c(-c4sc([H])c5c4OC([H])([H])C([H])([H])O5)c([H])c3[H])c([H])c2[H])c2c1OC([H])([H])C([H])([H])O2
33.0,1.0,4.0,29.0,2.0,0.0,0.0,69.0,36.0,28.0,75.0,37.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.1538004080006,1.6,9.081059999999999,163.94199999999995,0.21212121212121213,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2508794938,-4.55945,-1.05543,3.50402,-65972.56023305396,0.0078396427393616,0.002130678418607488,0.001777930137374228,17.9915,23.315625,0.937916429544553,0.822727791702103,C33H29NO4S2,[H]c1sc(-c2c([H])c([H])c(N(c3c([H])c([H])c(-c4sc([H])c5c4OC([H])([H])C([H])([H])O5)c([H])c3[H])c3c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])c([H])c2[H])c2c1OC([H])([H])C([H])([H])O2
34.0,1.0,4.0,31.0,2.0,0.0,0.0,72.0,36.0,28.0,78.0,37.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.1694504720007,1.4878048780487805,9.453299999999995,168.43099999999976,0.23529411764705882,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76312248,-4.5306,-1.08523,3.44537,-67040.5077341472,0.004991549214895465,0.002187471214572652,0.001588048741523482,16.0779,21.219875,0.936378867112289,0.80916091759014,C34H31NO4S2,[H]c1sc(-c2c([H])c([H])c(N(c3c([H])c([H])c(-c4sc([H])c5c4OC([H])([H])C([H])([H])O5)c([H])c3[H])c3c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])c([H])c2[H])c2c1OC([H])([H])C([H])([H])O2
30.0,1.0,4.0,23.0,2.0,0.0,0.0,60.0,36.0,28.0,66.0,37.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.1068502160003,1.4864864864864864,8.155800000000003,149.73099999999994,0.13333333333333333,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2295893405,-4.58442,-1.10934,3.47508,-62767.74384017327,0.01046620868594176,0.002209875257654943,0.001908165467084306,17.6463,21.96375,0.953042845917508,0.843013910385518,C30H23NO4S2,[H]c1sc(-c2c([H])c([H])c(N(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c(-c4sc([H])c5c4OC([H])([H])C([H])([H])O5)c([H])c3[H])c([H])c2[H])c2c1OC([H])([H])C([H])([H])O2
42.0,7.0,0.0,21.0,3.0,0.0,0.0,73.0,33.0,33.0,78.0,57.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.1020566720003,0.9038461538461539,11.63357999999999,208.6729999999999,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5194923594,-5.74428,-3.27498,2.4693,-86739.74396628006,0.001683494325180095,0.001680570022154886,0.0008665284907429683,20.65822,24.034625,1.04546591405595,0.822139794035742,C42H21N7S3,[H]C(=C(C#N)C#N)c1sc(-c2c([H])c([H])c(N(c3c([H])c([H])c(-c4sc(C([H])=C(C#N)C#N)c([H])c4[H])c([H])c3[H])c3c([H])c([H])c(-c4sc(C([H])=C(C#N)C#N)c([H])c4[H])c([H])c3[H])c([H])c2[H])c([H])c1[H]
